"Borrower ID","Product","Acquired","Market","Type of loan","Term","Loan size","Loan status","Borrower origination fee","Borrower rate","Loan servicing fee","Investor rate","Transaction price","Transaction date","Amount invested","Capital outstanding","Interest outstanding","Amount repaid","Capital repaid","Interest repaid","Amount in arrears","Days in arrears","Repayment day","Covered by Safeguard","Comment","Loan start date","Last repayment date","Default price","Default date","Monthly repayment amount","Type of asset","Loan purpose","Percentage repaid"
"ad12a5fa9903","Zopa Plus","12-06-2019","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.59078036","0.494647497146455","1.59265922","1.40921964","0.18343958","0.0","","12","false","","12-06-2019","12-06-2024","","","0.1792478","","Car","0.140921964"
"6a6cd9c66152","Zopa Plus","27-05-2019","A*","Unsecured","60","12000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.59078036","0.494647497146455","1.59265922","1.40921964","0.18343958","0.0","","27","false","","27-05-2019","27-05-2024","","","0.1792478","","Car","0.140921964"
"b2d839610d48","Zopa Plus","29-05-2019","C","Unsecured","60","20000.0","Collections","1260.0","0.1769","0.003","0.1739","","","10.0","9.20281002","3.965912547307088","1.70264393","0.79718998","0.90545395","0.49061598",">90 days","29","false","[03/03/2020] Borrower has been notified of missed payment.[30/10/2019] Borrower has been notified of missed payment.","29-05-2019","29-05-2024","","","0.24530799","","Home improvements","0.079718998"
"15e7230fbbbe","Zopa Plus","29-05-2019","A*","Unsecured","60","11500.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.59078036","0.494647497146455","1.59265922","1.40921964","0.18343958","0.0","","29","false","","29-05-2019","29-05-2024","","","0.1792478","","Car","0.140921964"
"ed4892204ccd","Zopa Plus","10-06-2019","C","Unsecured","60","6000.0","Withdrawn","470.0","0.1637","0.003","0.1607","","","10.0","8.93814651","3.203718920560842","2.13664234","1.06185349","1.07478885","0.0","","10","false","[12/10/2019] Replacement payment made via debit card.[11/10/2019] Borrower has been notified of missed payment.","10-06-2019","10-06-2024","","","0.2392485","","Car","0.106185349"
"0b7e13b596aa","Zopa Plus","15-06-2019","A*","Unsecured","48","11000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.41277375","0.366530057145523","1.76286085","1.58722625","0.1756346","0.0","","3","false","","15-06-2019","03-07-2023","","","0.22090649","","Car","0.158722625"
"ecc0712fb873","Zopa Plus","11-06-2019","A*","Unsecured","60","25000.0","Closed","650.0","0.0384","0.003","0.0354","","","10.0","0.0","0.0","10.22343893","10.0","0.22343893","0.0","","11","false","[11/01/2020] Borrower has been notified of missed payment.[11/12/2019] Borrower has been notified of missed payment.","11-06-2019","11-06-2024","","","0.18314723","","Home improvements","1.0"
"ab3b71ace2f1","Zopa Plus","03-07-2019","C","Unsecured","48","4000.0","Withdrawn","350.0","0.1651","0.003","0.1621","","","10.0","8.72740093","2.436678147540735","2.20605744","1.27259907","0.93345837","0.0","","28","false","[04/09/2019] Replacement payment made via debit card.[04/09/2019] Borrower has been notified of missed payment.","03-07-2019","28-06-2023","","","0.28022937","","Consolidate existing debts","0.127259907"
"b3db3a2e54b8","Zopa Plus","20-06-2019","A*","Unsecured","48","9000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.41277375","0.380273008166031","1.74909941","1.58722625","0.16187316","0.0","","20","false","","20-06-2019","20-06-2023","","","0.22090649","","Car","0.158722625"
"5a8082f322d2","Zopa Plus","20-06-2019","B","Unsecured","60","18000.0","Withdrawn","730.0","0.1342","0.003","0.1312","","","10.0","9.00133072","2.637340644784761","1.83041474","0.99866928","0.83174546","0.0","","1","false","","20-06-2019","01-07-2024","","","0.22578924","","Consolidate existing debts","0.099866928"
"5801e51e24ff","Zopa Plus","21-06-2019","C","Unsecured","36","25000.0","Withdrawn","280.0","0.1514","0.003","0.1484","","","10.0","8.12809119","1.43722354566149","2.72506756","1.87190881","0.85315875","0.0","","21","false","","21-06-2019","21-06-2022","","","0.34265604","","Home improvements","0.187190881"
"0532db47c41c","Zopa Plus","03-07-2019","C","Unsecured","48","7500.0","Withdrawn","230.0","0.1562","0.003","0.1532","","","10.0","8.7091338","2.297640440988829","2.19379607","1.2908662","0.90292987","0.0","","3","false","","03-07-2019","03-07-2023","","","0.27629418","","Consolidate existing debts","0.12908662"
"a4c0c9c32ed0","Zopa Plus","11-07-2019","A","Unsecured","60","25000.0","Withdrawn","1050.0","0.0804","0.003","0.0774","","","10.0","8.87922548","1.544537717024264","1.59511678","1.12077452","0.47434226","0.0","","11","false","","11-07-2019","11-07-2024","","","0.20160825","","Car","0.112077452"
"6aedf08028e7","Zopa Plus","23-07-2019","A","Unsecured","60","14000.0","Closed","560.0","0.0812","0.003","0.0782","","","10.0","0.0","0.0","10.21586643","10.0","0.21586643","0.0","","29","false","[07/11/2019] Early Settlement made via debit card.","23-07-2019","29-07-2024","","","0.20196377","","Consolidate existing debts","1.0"
"af96df651082","Zopa Plus","09-07-2019","C","Unsecured","48","15000.0","Withdrawn","460.0","0.1562","0.003","0.1532","","","10.0","8.7091338","2.297640440988829","2.19379607","1.2908662","0.90292987","0.0","","9","false","","09-07-2019","09-07-2023","","","0.27629418","","Other","0.12908662"
"ce7c76278d73","Zopa Plus","06-07-2019","E","Unsecured","12","1000.0","Closed","30.0","0.2747","0.01","0.2647","","","10.0","0.0","0.0","10.42403592","10.0","0.42403592","0.0","","25","false","","06-07-2019","25-07-2020","","","0.94810554","","Home improvements","1.0"
"dc0c90408fbb","Zopa Plus","30-07-2019","A","Unsecured","60","9000.0","Closed","360.0","0.0812","0.003","0.0782","","","10.0","0.0","0.0","10.00404839","10.0","0.00404839","0.0","","30","false","[01/08/2019] Early Settlement made via debit card.","30-07-2019","30-07-2024","","","0.20196377","","Car","1.0"
"a5b9db11e7c9","Zopa Plus","05-10-2019","D","Unsecured","36","10000.0","Withdrawn","490.0","0.1786","0.01","0.1686","9.56423767","05-10-2019","9.56423767","8.42115889","1.748957014743087","1.73856367","1.14307878","0.59548489","0.0","","26","false","","26-07-2019","26-07-2022","","","0.35427069","","Other","0.1195159321046"
"5e438d10bd2b","Zopa Plus","14-08-2019","A","Unsecured","48","20000.0","Withdrawn","800.0","0.0772","0.003","0.0742","","","10.0","8.72027113","1.139287358790613","1.67572619","1.27972887","0.39599732","0.0","","14","false","","14-08-2019","14-08-2023","","","0.24160052","","Home improvements","0.127972887"
"01f5228bc5cd","Zopa Plus","21-08-2019","A","Unsecured","60","20000.0","Withdrawn","740.0","0.0583","0.003","0.0553","","","10.0","9.12260897","1.17324145165442","1.13731447","0.87739103","0.25992344","0.0","","21","false","","21-08-2019","21-08-2024","","","0.19184256","","Other","0.087739103"
"c8cd98383f73","Zopa Plus","29-08-2019","D","Unsecured","24","2000.0","Default","200.0","0.2217","0.01","0.2117","","","20.0","18.6219883","6.408710766453428","2.01222008","1.3780117","0.63420838","4.15554669",">90 days","29","false","[29/02/2020] Borrower has been notified of missed payment.[29/01/2020] Borrower has been notified of missed payment.[23/01/2020] Customer is experiencing financial difficulties [29/12/2019] Borrower has been notified of missed payment.[29/11/2019] Borrower has been notified of missed payment.","29-08-2019","29-08-2021","0.0","09-03-2020","1.01979626","","Other","0.068900585"
"6914038cd173","Zopa Plus","21-08-2019","A*","Unsecured","60","14000.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","10.0","9.06182429","0.531461631201284","1.0588265","0.93817571","0.12065079","0.0","","21","false","","21-08-2019","21-08-2024","","","0.17881587","","Car","0.093817571"
"ce44da99b008","Zopa Plus","27-08-2019","A","Unsecured","60","8000.0","Withdrawn","320.0","0.0812","0.003","0.0782","","","20.0","18.33269488","3.350842784116094","2.39656549","1.66730512","0.72926037","0.0","","27","false","","27-08-2019","27-08-2024","","","0.40392753","","Consolidate existing debts","0.083365256"
"475da9692d9e","Zopa Plus","21-08-2019","A*","Unsecured","24","9700.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","10.0","7.55226026","0.150912955212432","2.56051543","2.44773974","0.11277569","0.0","","21","false","","21-08-2019","21-08-2021","","","0.42894431","","Other","0.244773974"
"3a7bd5180608","Zopa Plus","28-08-2019","A*","Unsecured","24","14500.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","20.0","15.10452045","0.301826134016414","5.12103092","4.89547955","0.22555137","0.0","","28","false","","28-08-2019","28-08-2021","","","0.85788863","","Home improvements","0.2447739775"
"5b80090ee45f","Zopa Plus","29-08-2019","A*","Unsecured","48","21000.0","Withdrawn","400.0","0.0394","0.003","0.0364","","","20.0","17.66576414","1.156704362854779","2.67495346","2.33423586","0.3407176","0.0","","29","false","","29-08-2019","29-08-2023","","","0.45042384","","Other","0.116711793"
"7d50608acdd3","Zopa Plus","27-08-2019","D","Unsecured","24","3000.0","Withdrawn","110.0","0.2991","0.01","0.2891","","","20.0","15.93460385","3.369950839138416","6.47472695","4.06539615","2.4093308","0.0","","1","false","","27-08-2019","01-09-2021","","","1.08208191","","Other","0.2032698075"
"f3c5a08c3d81","Zopa Plus","21-08-2019","C","Unsecured","60","10000.0","Withdrawn","560.0","0.1794","0.003","0.1764","","","10.0","9.3291312","3.913048574876384","1.46619317","0.6708688","0.79532437","0.0","","21","false","","21-08-2019","21-08-2024","","","0.24645793","","Car","0.06708688"
"0804263a6fba","Zopa Plus","14-09-2019","A*","Unsecured","48","10000.0","Withdrawn","0.0","0.0294","0.003","0.0264","10.0","14-09-2019","10.0","8.8124594","0.418101631023449","1.31153425","1.1875406","0.12399365","0.0","","31","false","","31-08-2019","31-08-2023","","","0.22090649","","Car","0.11875406"
"b368fcd21340","Zopa Plus","26-08-2019","A","Unsecured","60","14900.0","Withdrawn","590.0","0.0814","0.003","0.0784","","","20.0","18.33343818","3.359690070975801","2.39763644","1.66656182","0.73107462","0.0","","26","false","","26-08-2019","26-08-2024","","","0.40410533","","Home improvements","0.083328091"
"b9ea27c105c2","Zopa Plus","27-08-2019","A*","Unsecured","48","5000.0","Withdrawn","60.0","0.0431","0.003","0.0401","","","20.0","17.68067157","1.275784988986627","2.69419111","2.31932843","0.37486268","0.0","","27","false","","27-08-2019","27-08-2023","","","0.45361671","","Car","0.1159664215"
"ed1286f2bcc0","Zopa Plus","27-08-2019","A","Unsecured","60","10000.0","Withdrawn","300.0","0.0544","0.003","0.0514","","","20.0","18.22984267","2.177209259603721","2.25400403","1.77015733","0.4838467","0.0","","27","false","","27-08-2019","27-08-2024","","","0.3802616","","Other","0.0885078665"
"3e64e3d58bac","Zopa Plus","28-08-2019","B","Unsecured","36","12000.0","Withdrawn","500.0","0.0886","0.003","0.0856","","","20.0","17.01012604","1.870230015543496","3.76310787","2.98987396","0.77323391","0.0","","28","false","","28-08-2019","28-08-2022","","","0.63153005","","Car","0.149493698"
"b5c4746219c4","Zopa Plus","28-08-2019","B","Unsecured","60","15000.0","Arrangement","630.0","0.1384","0.003","0.1354","","","20.0","19.03162624","6.76946639296022","1.85530557","0.96837376","0.88693181","0.85960777","31-60 days","28","false","[26/02/2020] Active Arrangement Zopa[29/01/2020] Borrower has been notified of missed payment.[27/01/2020] Customer experiencing financial difficulties ","28-08-2019","28-08-2024","","","0.4553957","","Home improvements","0.048418688"
"bbcb30109769","Zopa Plus","28-08-2019","B","Unsecured","48","5000.0","Withdrawn","210.0","0.1436","0.003","0.1406","","","20.0","18.04637459","4.596893344747146","3.26119216","1.95362541","1.30756675","0.0","","2","false","","28-08-2019","02-09-2023","","","0.54146077","","Consolidate existing debts","0.0976812705"
"4751943f3472","Zopa Plus","28-08-2019","A","Unsecured","12","5000.0","Closed","150.0","0.0404","0.003","0.0374","","","20.0","0.0","0.0","20.09878533","20.0","0.09878533","0.0","","28","false","","28-08-2019","28-08-2020","","","1.70269718","","Consolidate existing debts","1.0"
"e61f52ec9ac2","Zopa Plus","30-08-2019","A*","Unsecured","24","3000.0","Withdrawn","50.0","0.0718","0.003","0.0688","","","20.0","15.25694149","0.818014589196481","5.34478641","4.74305851","0.6017279","0.0","","30","false","","30-08-2019","30-08-2021","","","0.89503474","","Home improvements","0.2371529255"
"22b835f1a482","Zopa Plus","05-09-2019","A*","Unsecured","60","15000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","9.06392712","0.552652643269325","1.06142929","0.93607288","0.12535641","0.0","","5","false","","05-09-2019","05-09-2024","","","0.1792478","","Other","0.093607288"
"d95aa8676c58","Zopa Plus","25-09-2019","C","Unsecured","48","5000.0","Withdrawn","500.0","0.156","0.003","0.153","","","10.0","9.20763043","2.617887414232822","1.37041444","0.79236957","0.57804487","0.0","","25","false","","25-09-2019","25-09-2023","","","0.27620579","","Consolidate existing debts","0.079236957"
"cd3f576b0006","Zopa Plus","31-10-2019","A*","Unsecured","60","15000.0","Withdrawn","1430.0","0.0293","0.003","0.0263","","","10.0","9.37731472","0.590756237002045","0.70729387","0.62268528","0.08460859","0.0","","31","false","","31-10-2019","31-10-2024","","","0.1792046","","Consolidate existing debts","0.062268528"
"ffa69fc06c5a","Zopa Plus","18-10-2019","C","Unsecured","36","4600.0","Withdrawn","400.0","0.1679","0.003","0.1649","","","10.0","8.87342162","1.932270277999725","1.73815119","1.12657838","0.61157281","0.0","","18","false","","18-10-2019","18-10-2022","","","0.34970469","","Other","0.112657838"
"07a789ed424b","Zopa Plus","11-03-2019","A","Unsecured","48","19000.0","Withdrawn","1220.0","0.0646","0.006","0.0586","","","10.0","7.72962681","0.699079775948853","2.78247123","2.27037319","0.51209804","0.0","","11","false","","11-03-2019","11-03-2023","","","0.23611902","","Consolidate existing debts","0.227037319"
"9dca720bffcc","Zopa Plus","19-02-2019","A*","Unsecured","60","13000.0","Withdrawn","0.0","0.0294","0.006","0.0234","","","10.0","8.11419366","0.389761813470887","2.09742671","1.88580634","0.21162037","0.0","","19","false","","19-02-2019","19-02-2024","","","0.1792478","","Car","0.188580634"
"a8678580ee96","Zopa Plus","28-08-2019","A*","Unsecured","60","19000.0","Withdrawn","50.0","0.0319","0.005","0.0269","6.01791549","28-08-2019","6.01791549","5.02502082","0.168578707712044","1.06737441","0.99289467","0.07447974","0.0","","25","false","","25-07-2017","25-07-2022","","","0.18017013","","Car","0.16498979948287"
"c92481838bda","Zopa Plus","12-12-2018","A*","Unsecured","48","12000.0","Withdrawn","0.0","0.0304","0.005","0.0254","7.00268277","12-12-2018","7.00268277","3.89103791","0.077718544013207","3.28616019","3.11164486","0.17451533","0.0","","8","false","","08-09-2017","08-09-2021","","","0.22133641","","Home improvements","0.44435039572697"
"bd26388e1b0d","Zopa Plus","22-07-2019","A*","Unsecured","48","10000.0","Withdrawn","160.0","0.0311","0.003","0.0281","","","10.0","8.6168513","0.424918749006996","1.53543036","1.3831487","0.15228166","0.0","","22","false","","22-07-2019","22-07-2023","","","0.22163744","","Home improvements","0.13831487"
"988a64b6ce5b","Zopa Plus","18-02-2019","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0294","0.006","0.0234","","","10.0","2.99424385","0.140836386122991","7.16693352","7.00575615","0.16117737","0.0","","18","false","","18-02-2019","18-02-2024","","","0.06747217","","Consolidate existing debts","0.700575615"
"07c96f16cb2b","Zopa Plus","26-09-2019","A*","Unsecured","48","10000.0","Withdrawn","190.0","0.0296","0.003","0.0266","","","10.0","9.01193092","0.43955075641958","1.09471471","0.98806908","0.10664563","0.0","","28","false","","26-09-2019","28-09-2023","","","0.22099246","","Consolidate existing debts","0.098806908"
"3fee9d57c662","Zopa Plus","23-10-2019","A*","Unsecured","48","12000.0","Withdrawn","0.0","0.0294","0.006","0.0234","6.38513423","23-10-2019","6.38513423","5.35280562","0.135191892245418","1.08995188","1.03232861","0.05762327","0.0","","8","false","","08-04-2018","08-04-2022","","","0.22090649","","Car","0.16167688459072"
"b83563e0da28","Zopa Plus","07-09-2019","A","Unsecured","60","7000.0","Withdrawn","410.0","0.0733","0.003","0.0703","","","10.0","9.15152558","1.501200509369049","1.17717227","0.84847442","0.32869785","0.0","","7","false","","07-09-2019","07-09-2024","","","0.19845905","","Motorbike","0.084847442"
"886de814ec48","Zopa Plus","11-12-2018","D","Unsecured","24","5000.0","Withdrawn","360.0","0.2128","0.01","0.2028","","","20.0","8.41622603","0.663911734964501","15.03225322","11.58377397","3.44847925","0.0","","11","false","","11-12-2018","11-12-2020","","","1.01254167","","Consolidate existing debts","0.5791886985"
"fcef63bef00f","Zopa Plus","29-08-2019","D","Unsecured","60","3000.0","Closed","90.0","0.2757","0.01","0.2657","","","20.0","0.0","0.0","22.27754148","20.0","2.27754148","0.0","","29","false","","29-08-2019","29-08-2024","","","0.5823249","","Consolidate existing debts","1.0"
"839f0d5363b1","Zopa Plus","30-08-2019","C","Unsecured","60","20000.0","Closed","350.0","0.1504","0.003","0.1474","","","20.0","0.0","0.0","20.976366","20.0","0.976366","0.0","","30","false","","30-08-2019","30-08-2024","","","0.46633075","","Consolidate existing debts","1.0"
"589d90b8a2e7","Zopa Plus","24-04-2019","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0324","0.003","0.0294","","","10.0","8.44205665","0.531019016112628","1.78604718","1.55794335","0.22810383","0.0","","25","false","","24-04-2019","25-04-2024","","","0.18054522","","Car","0.155794335"
"7ba2e7c28818","Zopa Plus","27-08-2019","B","Unsecured","36","3000.0","Withdrawn","50.0","0.1559","0.003","0.1529","","","20.0","17.23999231","3.338086692265743","4.14076023","2.76000769","1.38075254","0.0","","1","false","","27-08-2019","01-09-2022","","","0.68915852","","Car","0.1380003845"
"e18c34e17524","Zopa Plus","24-12-2018","D","Unsecured","60","5000.0","Withdrawn","380.0","0.2536","0.01","0.2436","","","20.0","17.12089794","8.373502423302835","7.68554019","2.87910206","4.80643813","0.0","","24","false","","24-12-2018","24-12-2023","","","0.5616987","","Consolidate existing debts","0.143955103"
"ce93cea5b80f","Zopa Plus","15-03-2019","B","Unsecured","60","14000.0","Closed","360.0","0.1316","0.006","0.1256","","","10.0","0.0","0.0","10.63316615","10.0","0.63316615","0.0","","1","false","","15-03-2019","01-04-2024","","","0.22460909","","Consolidate existing debts","1.0"
"085ba0e4d9af","Zopa Plus","27-08-2019","A","Unsecured","60","10000.0","Withdrawn","350.0","0.0689","0.004","0.0649","8.70389972","27-08-2019","8.70389972","7.65007673","0.938641098509838","1.35743767","1.05382299","0.30361468","0.0","","3","false","","03-11-2018","03-11-2023","","","0.19651294","","Home improvements","0.12107480829294"
"30e90324250f","Zopa Plus","12-12-2018","D","Unsecured","60","4500.0","Closed","260.0","0.2337","0.01","0.2237","8.12603115","12-12-2018","8.12603115","0.0","0.0","8.75861825","8.12603115","0.6325871","0.0","","8","false","[13/10/2018] Replacement payment requested via Direct Debit.[09/10/2018] Borrower has been notified of missed payment.[10/08/2018] Replacement payment requested via Direct Debit.[09/08/2018] Borrower has been notified of missed payment.","08-07-2017","08-07-2022","","","0.27158453","","Consolidate existing debts","1.0"
"4c1511d9ba35","Zopa Plus","05-09-2019","A*","Unsecured","60","16000.0","Withdrawn","50.0","0.032","0.005","0.027","6.0245901","05-09-2019","6.0245901","5.03085574","0.16932321","1.06857204","0.99373436","0.07483768","0.0","","3","false","","03-08-2017","03-08-2022","","","0.1803721","","Consolidate existing debts","0.16494638531507"
"15616d557b86","Zopa Plus","28-08-2019","A*","Unsecured","36","20000.0","Withdrawn","40.0","0.032","0.005","0.027","3.10466069","28-08-2019","3.11428394","1.56940363","0.0122080584375","1.57785372","1.54488031","0.03297341","0.0","","24","false","[30/12/2017] Replacement payment made via debit card.[28/12/2017] Borrower has been notified of missed payment.[27/11/2017] Replacement payment made via debit card.[27/11/2017] Borrower has been notified of missed payment.[25/10/2017] Replacement payment made via debit card.[25/10/2017] Borrower has been notified of missed payment.[26/09/2017] Replacement payment made via debit card.[26/09/2017] Borrower has been notified of missed payment.","24-08-2017","24-08-2020","","","0.26397876","","Home improvements","0.49606276748163"
"6eb5a81137cc","Zopa Plus","20-02-2019","D","Unsecured","36","7500.0","Withdrawn","470.0","0.1969","0.01","0.1869","8.68424784","20-02-2019","8.68424784","5.39344612","0.723053955042044","4.65488655","3.29080172","1.36408483","0.0","","31","false","","27-07-2018","31-07-2021","","","0.36206981","","Home improvements","0.37893917592292"
"719257951e94","Zopa Plus","29-08-2019","A*","Unsecured","36","10000.0","Withdrawn","30.0","0.0373","0.003","0.0343","","","20.0","16.81737145","0.743442614614164","3.49803865","3.18262855","0.3154101","0.0","","29","false","","29-08-2019","29-08-2022","","","0.58752794","","Car","0.1591314275"
"9a52746525f4","Zopa Plus","19-12-2018","C","Unsecured","60","16000.0","Withdrawn","260.0","0.1645","0.003","0.1615","","","30.0","24.88954215","8.028216041910277","10.15908874","5.11045785","5.04863089","0.0","","1","false","","19-12-2018","01-01-2024","","","0.71884541","","Consolidate existing debts","0.170348595"
"630abf492c27","Zopa Plus","18-12-2018","C","Unsecured","60","25000.0","Withdrawn","400.0","0.1646","0.003","0.1616","","","30.0","24.48960902","7.721281753391088","10.69490581","5.51039098","5.18451483","0.0","","18","false","","18-12-2018","18-12-2023","","","0.71898292","","Home improvements","0.18367969933333"
"66baa70c7a34","Zopa Plus","05-02-2019","D","Unsecured","36","12000.0","Withdrawn","130.0","0.2011","0.01","0.1911","","","10.0","7.00335158","1.297483598930155","4.63809641","2.99664842","1.64144799","0.0","","1","false","","05-02-2019","01-02-2022","","","0.36385785","","Consolidate existing debts","0.299664842"
"9df676d063b1","Zopa Plus","31-07-2019","A*","Unsecured","60","7500.0","Withdrawn","140.0","0.0316","0.003","0.0286","","","10.0","8.91187837","0.577279062215674","1.2459118","1.08812163","0.15779017","0.0","","1","false","","31-07-2019","01-08-2024","","","0.18019901","","Car","0.108812163"
"cda42e39c646","Zopa Plus","20-09-2019","A*","Unsecured","48","7000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","10.0","9.01857898","0.504587619162473","1.10146521","0.98142102","0.12004419","0.0","","20","false","","20-09-2019","20-09-2023","","","0.22262701","","Consolidate existing debts","0.098142102"
"635533075135","Zopa Plus","23-12-2018","A","Unsecured","60","10000.0","Withdrawn","630.0","0.046","0.008","0.038","9.55159555","23-12-2018","9.55159555","7.23236682","0.494664240004947","2.71518394","2.31922873","0.39595521","0.0","","7","false","","07-09-2018","07-09-2023","","","0.18645645","","Home improvements","0.24281060874693"
"a00ccde36cbb","Zopa Plus","23-12-2018","A","Unsecured","60","9000.0","Withdrawn","410.0","0.0692","0.004","0.0652","9.71775145","23-12-2018","9.71775145","7.52979836","0.928182168678492","2.87830208","2.18795309","0.69034899","0.0","","31","false","","10-10-2018","31-10-2023","","","0.19352101","","Other","0.22515013902727"
"716f4af7e59e","Zopa Plus","24-12-2018","A*","Unsecured","48","9000.0","Withdrawn","0.0","0.0304","0.005","0.0254","7.81296983","24-12-2018","7.81296983","4.73223201","0.114608317565862","3.283897","3.08073782","0.20315918","0.0","","30","false","[31/05/2019] Replacement payment made via debit card.[31/05/2019] Borrower has been notified of missed payment.","30-12-2017","30-12-2021","","","0.22133641","","Car","0.39431072780681"
"c6ef9b38c2eb","Zopa Plus","27-08-2019","A","Unsecured","60","15000.0","Withdrawn","430.0","0.0814","0.003","0.0784","","","20.0","18.33343818","3.359690138395948","2.47652051","1.66656182","0.80995869","0.0","","17","false","","27-08-2019","17-09-2024","","","0.40410533","","Consolidate existing debts","0.083328091"
"b112140e326c","Zopa Plus","24-12-2018","A*","Unsecured","36","5400.0","Closed","10.0","0.0331","0.006","0.0271","7.59082714","24-12-2018","7.59082714","0.0","0.0","7.68461472","7.59082714","0.09378758","0.0","","31","false","","17-02-2018","01-03-2021","","","0.25522855","","Home improvements","1.0"
"fbb36523bce1","Zopa Plus","11-10-2019","A*","Unsecured","60","15000.0","Withdrawn","360.0","0.0294","0.003","0.0264","","","10.0","9.22088258","0.572670254698042","0.88442929","0.77911742","0.10531187","0.0","","11","false","","11-10-2019","11-10-2024","","","0.1792478","","Consolidate existing debts","0.077911742"
"087c6f0cb882","Zopa Plus","28-08-2019","A*","Unsecured","36","8000.0","Withdrawn","20.0","0.0376","0.003","0.0346","","","20.0","16.81854636","0.749983103299953","3.49958884","3.18145364","0.3181352","0.0","","28","false","","28-08-2019","28-08-2022","","","0.58778523","","Car","0.159072682"
"012c67fcc3d4","Zopa Plus","25-01-2019","A","Unsecured","48","11000.0","Withdrawn","490.0","0.0498","0.006","0.0438","","","10.0","7.47870831","0.491503661325773","2.93897894","2.52129169","0.41768725","0.0","","27","false","","25-01-2019","27-01-2023","","","0.22964403","","Car","0.252129169"
"898306cebfe8","Zopa Plus","26-04-2019","A","Unsecured","60","25000.0","Withdrawn","1510.0","0.0725","0.006","0.0665","9.86039252","26-04-2019","9.86039252","8.41860345","1.181898684702096","1.93770946","1.44178907","0.49592039","0.0","","19","false","","19-03-2019","19-03-2024","","","0.19810489","","Consolidate existing debts","0.14622025107779"
"e2d7784c8249","Zopa Plus","05-06-2019","C","Unsecured","60","9000.0","Withdrawn","670.0","0.1684","0.003","0.1654","","","10.0","8.94851627","3.30315670691499","2.15399422","1.05148373","1.10251049","0.0","","5","false","","05-06-2019","05-06-2024","","","0.24140363","","Consolidate existing debts","0.105148373"
"c11194d9ab4d","Zopa Plus","10-02-2019","A","Unsecured","60","20000.0","Withdrawn","1430.0","0.0536","0.006","0.0476","","","10.0","8.04920924","0.773017250752765","2.41055369","1.95079076","0.45976293","0.0","","10","false","","10-02-2019","10-02-2024","","","0.18978012","","Consolidate existing debts","0.195079076"
"42674340c489","Zopa Plus","13-10-2019","A*","Unsecured","36","7000.0","Withdrawn","10.0","0.0334","0.008","0.0254","5.95276328","13-10-2019","5.95276328","4.56632479","0.069155416467414","1.4429307","1.38643849","0.05649221","0.0","","1","false","","14-06-2018","01-07-2021","","","0.2920916","","Car","0.23290670648001"
"0fd531bb6472","Zopa Plus","14-12-2018","A","Unsecured","60","25000.0","Withdrawn","0.0","0.0343","0.005","0.0293","7.00647957","14-12-2018","7.0091053","4.53612086","0.149425079650528","2.68491114","2.47298444","0.2119267","0.0","","8","false","","08-05-2017","08-05-2022","","","0.18136817","","Other","0.35282455237189"
"13fc89bdd4ed","Zopa Plus","14-12-2018","A","Unsecured","60","25000.0","Withdrawn","80.0","0.032","0.005","0.027","7.1645716","14-12-2018","7.1645716","4.69597186","0.1474551421875","2.66932373","2.46859974","0.20072399","0.0","","4","false","","13-06-2017","04-06-2022","","","0.18039754","","Other","0.34455650355982"
"86f84d1f48d4","Zopa Plus","18-12-2018","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","30.0","22.88909558","1.118893629163564","7.94898768","7.11090442","0.83808326","0.0","","18","false","","18-12-2018","18-12-2023","","","0.5364476","","Car","0.23703014733333"
"6cd365be33c4","Zopa Plus","20-02-2019","E","Unsecured","12","2000.0","Closed","110.0","0.2132","0.01","0.2032","2.62244305","20-02-2019","2.62244305","0.0","0.0","2.75097222","2.62244305","0.12852917","0.0","","1","false","","13-07-2018","01-08-2019","","","0.46224352","","Electronic goods (eg. Computer, TV, Audio)","1.0"
"b1586522e253","Zopa Plus","26-01-2019","A*","Unsecured","60","15000.0","Withdrawn","0.0","0.0314","0.008","0.0234","9.22443374","26-01-2019","9.22443374","6.99893533","0.287414978791234","2.44693399","2.22549841","0.22143558","0.0","","1","false","","04-08-2018","01-08-2023","","","0.18011248","","Car","0.2412612494954"
"4fce3b330ef8","Zopa Plus","30-05-2019","B","Unsecured","60","10000.0","Withdrawn","520.0","0.1288","0.008","0.1208","8.72416591","30-05-2019","8.72416591","7.46042864","1.591112604351619","1.96603308","1.26373727","0.70229581","0.0","","27","false","","27-07-2018","27-07-2023","","","0.22333934","","Car","0.14485479563742"
